"Date","P","E","Q","year","month","day"
2008-11-16,0,1.83103379,7.07,2008,11,16
2008-11-17,0,2.011971081,7.93,2008,11,17
2008-11-18,0,2.271653043,7.72,2008,11,18
2008-11-19,0,2.014841391,7.49,2008,11,19
2008-11-20,0.4462935,2.131027059,7.24,2008,11,20
2008-11-21,0,1.965640151,6.91,2008,11,21
2008-11-22,0,1.640192001,6.85,2008,11,22
2008-11-23,0,1.589002199,5.48,2008,11,23
2008-11-24,0,1.561168576,5.48,2008,11,24
2008-11-25,0,1.625051208,4.99,2008,11,25
2008-11-26,0,1.591660892,4.84,2008,11,26
2008-11-27,0,1.575211166,5.03,2008,11,27
2008-11-28,0,1.650163424,4.66,2008,11,28
2008-11-29,0,1.689831818,4.51,2008,11,29
2008-11-30,0,1.74142485,4.4,2008,11,30
2008-12-01,0,1.673868003,4.37,2008,12,1
2008-12-02,0,1.666199891,4.26,2008,12,2
2008-12-03,0,1.661283552,4.17,2008,12,3
2008-12-04,0.03540091,1.703766416,4.13,2008,12,4
2008-12-05,0.006202723,1.746457041,4.01,2008,12,5
2008-12-06,0,1.650356948,3.96,2008,12,6
2008-12-07,0,1.445182777,4.05,2008,12,7
2008-12-08,0,1.679025115,3.84,2008,12,8
2008-12-09,0,1.484623438,3.88,2008,12,9
2008-12-10,0,1.805763252,3.82,2008,12,10
2008-12-11,0,1.616609707,3.69,2008,12,11
2008-12-12,0,1.592729626,3.66,2008,12,12
2008-12-13,0,1.524035438,3.67,2008,12,13
2008-12-14,0,1.502094594,3.55,2008,12,14
2008-12-15,0,1.343832881,3.58,2008,12,15
2008-12-16,0,1.443111736,3.52,2008,12,16
2008-12-17,0,1.375154832,3.48,2008,12,17
2008-12-18,0,1.418728446,3.44,2008,12,18
2008-12-19,0,1.43663967,3.37,2008,12,19
2008-12-20,0,1.390647163,3.23,2008,12,20
2008-12-21,0,1.434545342,3.4,2008,12,21
2008-12-22,0,1.380544552,3.21,2008,12,22
2008-12-23,0,1.287311949,3.71,2008,12,23
2008-12-24,0,1.181164604,3.71,2008,12,24
2008-12-25,0,1.178137274,3.71,2008,12,25
2008-12-26,0,1.248494081,3.47,2008,12,26
2008-12-27,0,1.32452657,3.39,2008,12,27
2008-12-28,0,1.334605617,3.55,2008,12,28
2008-12-29,0,1.304758035,3.41,2008,12,29
2008-12-30,0,1.368132088,3.32,2008,12,30
2008-12-31,0,1.325565848,3.17,2008,12,31
2009-01-01,0,1.213895686,3.5,2009,1,1
2009-01-02,0,1.169580694,3.51,2009,1,2
2009-01-03,0,1.215092181,3.47,2009,1,3
2009-01-04,0,1.435686133,3.4,2009,1,4
2009-01-05,0,1.502817736,3.44,2009,1,5
2009-01-06,0,1.489780772,3.41,2009,1,6
2009-01-07,0.00332829,1.410892366,3.36,2009,1,7
2009-01-08,13.40923,1.342360414,3.4,2009,1,8
2009-01-09,13.20106,1.513739621,3.5,2009,1,9
2009-01-10,0,1.480431855,3.49,2009,1,10
2009-01-11,2.261422,1.464759286,3.55,2009,1,11
2009-01-12,0,1.493880411,3.56,2009,1,12
2009-01-13,0,1.691750189,11.12,2009,1,13
2009-01-14,0,1.692702845,12.06,2009,1,14
2009-01-15,0,1.711058555,11.58,2009,1,15
2009-01-16,0,1.734416416,11.58,2009,1,16
2009-01-17,0,1.752695955,11.12,2009,1,17
2009-01-18,0,1.760882437,11.12,2009,1,18
2009-01-19,0,1.769029996,10.68,2009,1,19
2009-01-20,0,1.602915773,9.84,2009,1,20
2009-01-21,0,1.500284608,9.45,2009,1,21
2009-01-22,0,1.541094457,9.07,2009,1,22
2009-01-23,0,1.647140045,8.7,2009,1,23
2009-01-24,0,1.79620585,8.35,2009,1,24
2009-01-25,0,1.959481582,8.01,2009,1,25
2009-01-26,0,2.013018466,7.68,2009,1,26
2009-01-27,0,1.968004974,7.37,2009,1,27
2009-01-28,0,1.8086544,7.07,2009,1,28
2009-01-29,0,1.78793209,6.5,2009,1,29
2009-01-30,0,1.878376754,5.97,2009,1,30
2009-01-31,0,1.773648124,5.48,2009,1,31
2009-02-01,0,1.624731995,5.25,2009,2,1
2009-02-02,0,1.684582159,5.03,2009,2,2
2009-02-03,0,1.779729513,4.82,2009,2,3
2009-02-04,0,1.892349233,4.82,2009,2,4
2009-02-05,0,2.05253475,4.62,2009,2,5
2009-02-06,0,2.055208891,4.62,2009,2,6
2009-02-07,0,1.920831615,4.62,2009,2,7
2009-02-08,0,1.910232687,4.42,2009,2,8
2009-02-09,0,2.036364116,4.23,2009,2,9
2009-02-10,0,2.154207829,4.23,2009,2,10
2009-02-11,0,1.957972922,4.05,2009,2,11
2009-02-12,0,1.6867028,4.05,2009,2,12
2009-02-13,0,1.776053466,3.09,2009,2,13
2009-02-14,0,2.030350295,3.08,2009,2,14
2009-02-15,0,2.090515962,3.88,2009,2,15
2009-02-16,0,2.090090706,3.07,2009,2,16
2009-02-17,0,2.141730777,3.04,2009,2,17
2009-02-18,0,2.05835192,3.01,2009,2,18
2009-02-19,0,2.070522639,3.24,2009,2,19
2009-02-20,0,2.186779075,3.22,2009,2,20
2009-02-21,0,2.286076566,3.14,2009,2,21
2009-02-22,0,2.383355994,3.71,2009,2,22
2009-02-23,0,2.63503077,3.71,2009,2,23
2009-02-24,0,2.70601706,3,2009,2,24
2009-02-25,0,2.577765454,3.01,2009,2,25
2009-02-26,0,2.58631065,2.81,2009,2,26
2009-02-27,0,2.622583855,2.63,2009,2,27
2009-02-28,0,2.442288886,2.38,2009,2,28
2009-03-01,0,2.362755233,2.72,2009,3,1
2009-03-02,0,2.736169608,2.33,2009,3,2
2009-03-03,0,2.853487322,2.3,2009,3,3
2009-03-04,0,3.016702032,2.23,2009,3,4
2009-03-05,0,2.973282159,2.2,2009,3,5
2009-03-06,0,2.785012926,2.2,2009,3,6
2009-03-07,0,2.901936233,2.16,2009,3,7
2009-03-08,0,2.858655157,2.17,2009,3,8
2009-03-09,0,2.734249883,1.99,2009,3,9
2009-03-10,4.238578,2.777641753,2.07,2009,3,10
2009-03-11,0,2.844942024,1.98,2009,3,11
2009-03-12,0,2.613450433,1.95,2009,3,12
2009-03-13,0,2.722848935,1.93,2009,3,13
2009-03-14,0,3.075889673,1.92,2009,3,14
2009-03-15,0,3.342853919,1.89,2009,3,15
2009-03-16,0,3.384592329,1.91,2009,3,16
2009-03-17,0,3.451605706,1.9,2009,3,17
2009-03-18,0,3.618517761,1.86,2009,3,18
2009-03-19,0,3.713594256,1.87,2009,3,19
2009-03-20,0.00484115,3.884864418,1.87,2009,3,20
2009-03-21,0,3.678520728,1.86,2009,3,21
2009-03-22,0,3.41222702,1.8,2009,3,22
2009-03-23,0.6367625,3.55581423,1.84,2009,3,23
2009-03-24,0,3.814908556,1.83,2009,3,24
2009-03-25,0.03101362,3.886477409,1.72,2009,3,25
2009-03-26,0,3.581787317,1.72,2009,3,26
2009-03-27,0,3.624264329,1.64,2009,3,27
2009-03-28,0,4.257026662,1.64,2009,3,28
2009-03-29,0,4.365451032,1.64,2009,3,29
2009-03-30,0,4.382177355,1.56,2009,3,30
2009-03-31,0,4.158979029,1.56,2009,3,31
2009-04-01,0,4.18026362,1.83,2009,4,1
2009-04-02,0,4.531480636,1.76,2009,4,2
2009-04-03,0,4.777094434,1.81,2009,4,3
2009-04-04,0,4.847588152,1.9,2009,4,4
2009-04-05,0,4.567089869,1.42,2009,4,5
2009-04-06,0,4.541534212,1.78,2009,4,6
2009-04-07,0.1829047,4.437825124,1.42,2009,4,7
2009-04-08,0.2246596,3.814378399,1.75,2009,4,8
2009-04-09,0.3721634,3.823566779,1.6,2009,4,9
2009-04-10,0,4.070627214,1.36,2009,4,10
2009-04-11,0,4.042353638,1.37,2009,4,11
2009-04-12,0,4.358075306,1.36,2009,4,12
2009-04-13,0,4.830043112,1.36,2009,4,13
2009-04-14,0,5.106537991,1.35,2009,4,14
2009-04-15,0,5.521603998,1.34,2009,4,15
2009-04-16,0,5.732235247,1.23,2009,4,16
2009-04-17,0,5.677649653,1.23,2009,4,17
2009-04-18,0,5.321046461,1.28,2009,4,18
2009-04-19,0,5.419149669,1.24,2009,4,19
2009-04-20,0,6.095311937,1.25,2009,4,20
2009-04-21,0,6.292606109,1.25,2009,4,21
2009-04-22,0,5.810827258,1.25,2009,4,22
2009-04-23,0,5.272104477,1.18,2009,4,23
2009-04-24,0,5.285556313,1.25,2009,4,24
2009-04-25,0,5.386246596,1.24,2009,4,25
2009-04-26,0,5.375340191,1.12,2009,4,26
2009-04-27,0,5.589793785,1.24,2009,4,27
2009-04-28,0,6.040450901,1.23,2009,4,28
2009-04-29,0,6.627858305,1.04,2009,4,29
2009-04-30,0,6.985765667,0.98,2009,4,30
2009-05-01,0,7.18374247,0.95,2009,5,1
2009-05-02,0,7.160957253,0.94,2009,5,2
2009-05-03,0,7.047929183,0.88,2009,5,3
2009-05-04,0,6.716958215,0.91,2009,5,4
2009-05-05,0,6.662544621,0.91,2009,5,5
2009-05-06,0,6.464874169,0.89,2009,5,6
2009-05-07,0,6.18860226,0.89,2009,5,7
2009-05-08,0,6.28483061,0.88,2009,5,8
2009-05-09,0,6.658098119,0.8,2009,5,9
2009-05-10,0,7.056113443,0.8,2009,5,10
2009-05-11,0,7.870684341,0.88,2009,5,11
2009-05-12,0,7.692624207,0.85,2009,5,12
2009-05-13,0,7.512167744,0.85,2009,5,13
2009-05-14,0,7.867987168,0.84,2009,5,14
2009-05-15,0.6189107,7.97248206,0.85,2009,5,15
2009-05-16,0.001512859,7.907140958,0.74,2009,5,16
2009-05-17,0,8.709524873,0.72,2009,5,17
2009-05-18,0.8270802,8.033901049,0.7,2009,5,18
2009-05-19,0,8.814964066,0.7,2009,5,19
2009-05-20,0,8.24455346,0.68,2009,5,20
2009-05-21,0,8.493826868,0.69,2009,5,21
2009-05-22,0.09062027,8.812004581,0.69,2009,5,22
2009-05-23,0,8.272104281,0.69,2009,5,23
2009-05-24,0.001512859,7.403357291,0.69,2009,5,24
2009-05-25,0.002874433,7.375675976,0.65,2009,5,25
2009-05-26,0,7.690336642,0.65,2009,5,26
2009-05-27,0,8.510949213,0.65,2009,5,27
2009-05-28,0,8.964306121,0.65,2009,5,28
2009-05-29,0,8.182546873,0.59,2009,5,29
2009-05-30,0.008623298,7.263068654,0.59,2009,5,30
2009-05-31,0.170348,6.472818873,0.59,2009,5,31
2009-06-01,0,7.139589323,0.17,2009,6,1
2009-06-02,0,7.55097443,0.16,2009,6,2
2009-06-03,0.04780635,8.12222472,0.17,2009,6,3
2009-06-04,0.01331316,8.818770476,0.16,2009,6,4
2009-06-05,0.1774584,8.951559372,0.18,2009,6,5
2009-06-06,0,8.740478424,0.16,2009,6,6
2009-06-07,0.07352496,8.412645484,0.06,2009,6,7
2009-06-08,0,8.283232144,0.16,2009,6,8
2009-06-09,0,8.950854554,0.15,2009,6,9
2009-06-10,0,9.148235029,0.15,2009,6,10
2009-06-11,0,9.142763278,0.15,2009,6,11
2009-06-12,0.03948563,8.951378662,0.15,2009,6,12
2009-06-13,4.583964,8.312045941,0.15,2009,6,13
2009-06-14,0,8.446158316,0.06,2009,6,14
2009-06-15,0,7.997051896,0.15,2009,6,15
2009-06-16,0,7.896963202,0.15,2009,6,16
2009-06-17,0,8.093284315,0.17,2009,6,17
2009-06-18,0.3732224,8.449657101,0.16,2009,6,18
2009-06-19,0,8.459637642,0.16,2009,6,19
2009-06-20,0,9.086546486,0.16,2009,6,20
2009-06-21,0,8.993122616,0.07,2009,6,21
2009-06-22,0,9.422567415,0.16,2009,6,22
2009-06-23,0,9.035849482,0.16,2009,6,23
2009-06-24,0,9.155128196,0.16,2009,6,24
2009-06-25,0.009077156,8.491260863,0.16,2009,6,25
2009-06-26,0.000302572,7.95165037,0.16,2009,6,26
2009-06-27,2.066868,7.984572009,0.16,2009,6,27
2009-06-28,6.17882,6.6619627,0.07,2009,6,28
2009-06-29,2.445234,6.135786574,0.17,2009,6,29
2009-06-30,15.44629,6.213500146,0.17,2009,6,30
2009-07-01,10.42254,6.084516635,0.19,2009,7,1
2009-07-02,28.323,5.993654874,0.18,2009,7,2
2009-07-03,3.35295,6.08093434,0.19,2009,7,3
2009-07-04,5.146293,6.096898917,25.16,2009,7,4
2009-07-05,5.85764,6.190891065,29.74,2009,7,5
2009-07-06,5.586838,6.320831073,30.94,2009,7,6
2009-07-07,7.374433,6.426440113,23.75,2009,7,7
2009-07-08,9.499244,5.479772846,26.45,2009,7,8
2009-07-09,10.46914,5.323461334,32.49,2009,7,9
2009-07-10,2.947352,5.600135069,33.08,2009,7,10
2009-07-11,23.441,5.625302347,35.48,2009,7,11
2009-07-12,2.084871,5.755486761,33.14,2009,7,12
2009-07-13,1.091074,5.479137926,26.29,2009,7,13
2009-07-14,3.510893,5.538373009,21.44,2009,7,14
2009-07-15,1.962632,5.705846194,14.48,2009,7,15
2009-07-16,28.13631,4.989736582,18.61,2009,7,16
2009-07-17,29.38321,5.163972542,68.62,2009,7,17
2009-07-18,0.7630862,5.582661117,73.26,2009,7,18
2009-07-19,1.468079,5.444540504,45.91,2009,7,19
2009-07-20,4.302421,5.025527604,35.17,2009,7,20
2009-07-21,48.72874,5.0739219,187.18,2009,7,21
2009-07-22,10.59168,5.083452291,177.58,2009,7,22
2009-07-23,13.90106,4.881433348,105.93,2009,7,23
2009-07-24,2.051135,5.145140409,65.9,2009,7,24
2009-07-25,3.973071,5.440093889,48.51,2009,7,25
2009-07-26,0.01043873,5.057595333,41.19,2009,7,26
2009-07-27,0.6449319,4.941228922,36.7,2009,7,27
2009-07-28,0.5614221,5.05907525,35.24,2009,7,28
2009-07-29,0.09167927,5.343528229,34.66,2009,7,29
2009-07-30,0,5.532255573,33,2009,7,30
2009-07-31,0,5.451308625,32.22,2009,7,31
2009-08-01,0,5.306446246,31.32,2009,8,1
2009-08-02,0,4.811521701,29.74,2009,8,2
2009-08-03,0,4.920920321,28.35,2009,8,3
2009-08-04,0,4.93064571,24.66,2009,8,4
2009-08-05,0,4.85281173,22.52,2009,8,5
2009-08-06,0,4.655659744,18.07,2009,8,6
2009-08-07,0,4.762733208,16.35,2009,8,7
2009-08-08,0,4.666344979,15.58,2009,8,8
2009-08-09,4.127685,4.572513807,14.51,2009,8,9
2009-08-10,5.282148,4.849536564,14.35,2009,8,10
2009-08-11,9.338427,4.672314516,13.32,2009,8,11
2009-08-12,39.11467,4.590726825,14.81,2009,8,12
2009-08-13,1.275794,4.366130037,99.29,2009,8,13
2009-08-14,4.759758,3.959752315,131.23,2009,8,14
2009-08-15,16.71089,3.699157471,104.37,2009,8,15
2009-08-16,8.729198,3.726417282,35.76,2009,8,16
2009-08-17,2.607867,4.242023162,27.44,2009,8,17
2009-08-18,1.18941,4.409428082,26.32,2009,8,18
2009-08-19,0.6015129,4.497770034,25.48,2009,8,19
2009-08-20,2.819062,4.329177935,25.09,2009,8,20
2009-08-21,13.74811,4.359723774,23.85,2009,8,21
2009-08-22,3.853101,4.419513382,27.88,2009,8,22
2009-08-23,0.203177,4.589066412,28.09,2009,8,23
2009-08-24,0.9173979,4.611861232,26.48,2009,8,24
2009-08-25,3.046142,4.331349647,25.92,2009,8,25
2009-08-26,12.84478,4.200023888,25.31,2009,8,26
2009-08-27,21.08396,4.022145784,25.99,2009,8,27
2009-08-28,6.966415,3.757408751,30.42,2009,8,28
2009-08-29,24.38109,3.976619448,148.15,2009,8,29
2009-08-30,2.213464,4.22953457,159.27,2009,8,30
2009-08-31,0.06974281,4.310423529,117.1,2009,8,31
2009-09-01,22.5292,4.051099696,70.04,2009,9,1
2009-09-02,8.615431,4.059086299,51.44,2009,9,2
2009-09-03,14.57398,4.184660407,63.88,2009,9,3
2009-09-04,26.9407,4.181447338,94.58,2009,9,4
2009-09-05,18.68684,3.884262477,51.32,2009,9,5
2009-09-06,3.818306,3.896391279,47.37,2009,9,6
2009-09-07,0.3538578,3.661420962,52.03,2009,9,7
2009-09-08,54.02496,3.457037411,59.36,2009,9,8
2009-09-09,94.88124,3.411855019,919.48,2009,9,9
2009-09-10,23.22405,3.272707197,869.01,2009,9,10
2009-09-11,35.27731,3.674812528,937.53,2009,9,11
2009-09-12,0.1556732,3.942960408,628.12,2009,9,12
2009-09-13,0.02662632,3.893331326,265.09,2009,9,13
2009-09-14,1.149017,4.002548047,178.61,2009,9,14
2009-09-15,0.01996974,4.012089203,101.04,2009,9,15
2009-09-16,0.01603631,3.881864604,75.27,2009,9,16
2009-09-17,0.000907716,3.961102188,50.88,2009,9,17
2009-09-18,0,4.041061671,44.46,2009,9,18
2009-09-19,0,4.165683779,46.88,2009,9,19
2009-09-20,0.7602118,4.277550716,44.48,2009,9,20
2009-09-21,0,4.287179233,41.65,2009,9,21
2009-09-22,0,4.331087756,36.08,2009,9,22
2009-09-23,0,4.254893575,33.04,2009,9,23
2009-09-24,0,4.188005154,29.87,2009,9,24
2009-09-25,0,4.178200973,25.27,2009,9,25
2009-09-26,0,4.014292769,24.9,2009,9,26
2009-09-27,0.2346445,4.015143633,21.77,2009,9,27
2009-09-28,0.7594554,4.046806813,21.01,2009,9,28
2009-09-29,0,4.218341426,21.93,2009,9,29
2009-09-30,0.06717095,3.601506007,21.57,2009,9,30
2009-10-01,0,3.490369237,20.75,2009,10,1
2009-10-02,0,3.074781733,18.05,2009,10,2
2009-10-03,17.56596,2.856610987,21.8,2009,10,3
2009-10-04,3.522542,2.980285226,20.25,2009,10,4
2009-10-05,3.553707,2.88925089,25.14,2009,10,5
2009-10-06,3.549924,2.832156019,22.53,2009,10,6
2009-10-07,21.03238,2.846277598,22.15,2009,10,7
2009-10-08,0.4821483,2.856002348,47.91,2009,10,8
2009-10-09,0,2.920029538,39.75,2009,10,9
2009-10-10,0,2.798573514,35.56,2009,10,10
2009-10-11,0,2.824344576,47.85,2009,10,11
2009-10-12,0,2.742313549,34.57,2009,10,12
2009-10-13,0,2.92629456,23.77,2009,10,13
2009-10-14,0,2.851017351,23.04,2009,10,14
2009-10-15,0.6441755,2.677960027,23.51,2009,10,15
2009-10-16,0,2.702262596,22.34,2009,10,16
2009-10-17,0,2.731601497,19.88,2009,10,17
2009-10-18,0,2.646589723,19.14,2009,10,18
2009-10-19,0,2.540857136,21.11,2009,10,19
2009-10-20,0,2.580717228,20.91,2009,10,20
2009-10-21,0,2.490863801,20.83,2009,10,21
2009-10-22,0,2.428153227,20.73,2009,10,22
2009-10-23,0,2.353383307,20.67,2009,10,23
2009-10-24,0,2.198326313,20.38,2009,10,24
2009-10-25,0,2.103759614,18.05,2009,10,25
2009-10-26,0,2.19379966,19.93,2009,10,26
2009-10-27,0,2.120270781,19.46,2009,10,27
2009-10-28,0,2.183779513,19.12,2009,10,28
2009-10-29,0,2.237443298,18.8,2009,10,29
2009-10-30,0,2.17340725,18.34,2009,10,30
2009-10-31,0,2.271656849,17.91,2009,10,31
2009-11-01,0,2.242717588,15.9,2009,11,1
2009-11-02,0,2.269164544,15.9,2009,11,2
2009-11-03,0,2.078981271,14.2,2009,11,3
2009-11-04,0,2.143868023,14.2,2009,11,4
2009-11-05,0,2.280906229,12.42,2009,11,5
2009-11-06,0.0332829,2.291953745,11.98,2009,11,6
2009-11-07,0,2.250727501,10.91,2009,11,7
2009-11-08,0,2.303525819,13.14,2009,11,8
2009-11-09,0,2.191086536,10.61,2009,11,9
2009-11-10,0.05521936,2.111228353,10.02,2009,11,10
2009-11-11,2.175189,2.119324811,9.41,2009,11,11
2009-11-12,0.1152799,1.815064012,9.3,2009,11,12
2009-11-13,0,2.214047267,9.4,2009,11,13
2009-11-14,27.03797,2.248310316,10.85,2009,11,14
2009-11-15,1.306354,2.209090486,13.14,2009,11,15
2009-11-16,14.99924,1.896422089,19.82,2009,11,16
2009-11-17,31.71936,1.695092953,22.79,2009,11,17
2009-11-18,0.2419062,1.743235691,21.6,2009,11,18
2009-11-19,0,1.612392818,19.83,2009,11,19
2009-11-20,0,1.45444882,18.99,2009,11,20
2009-11-21,0,1.409382111,17.92,2009,11,21
2009-11-22,0,1.416731657,17.32,2009,11,22
2009-11-23,0,1.55123423,16.54,2009,11,23
2009-11-24,0,1.499021,16.95,2009,11,24
2009-11-25,0,1.590202948,15.89,2009,11,25
2009-11-26,0,1.618007829,15.87,2009,11,26
2009-11-27,0,1.649693078,15.48,2009,11,27
2009-11-28,0,1.64269231,15.9,2009,11,28
2009-11-29,0,1.535929888,15.55,2009,11,29
2009-11-30,0,1.525969609,14.82,2009,11,30
2009-12-01,0,1.556084013,14.31,2009,12,1
2009-12-02,0,1.571524299,14.31,2009,12,2
2009-12-03,0,1.528946181,13.33,2009,12,3
2009-12-04,0,1.574160162,13.13,2009,12,4
2009-12-05,0,1.575489894,12.91,2009,12,5
2009-12-06,0,1.666444169,13.14,2009,12,6
2009-12-07,0,1.524629002,12.36,2009,12,7
2009-12-08,0,1.791597171,12,2009,12,8
2009-12-09,0,1.514372502,11.56,2009,12,9
2009-12-10,0,1.819145593,11.57,2009,12,10
2009-12-11,0,1.529735375,11.47,2009,12,11
2009-12-12,0,1.473447938,11.85,2009,12,12
2009-12-13,0,1.423985044,12.13,2009,12,13
2009-12-14,0,1.467842198,11.88,2009,12,14
2009-12-15,0,1.517956755,11.62,2009,12,15
2009-12-16,0.009833585,1.450302637,11.44,2009,12,16
2009-12-17,4.721785,1.329073988,11.29,2009,12,17
2009-12-18,6.952345,1.393213557,10.33,2009,12,18
2009-12-19,0,1.299191573,10.19,2009,12,19
2009-12-20,0,1.311628827,11.47,2009,12,20
2009-12-21,0,1.174712955,9.91,2009,12,21
2009-12-22,0,1.088162402,9.81,2009,12,22
2009-12-23,0,1.125429886,9.22,2009,12,23
2009-12-24,0,1.179726467,9.16,2009,12,24
2009-12-25,0,1.204438436,10.49,2009,12,25
2009-12-26,0,1.213751905,8.83,2009,12,26
2009-12-27,0,1.227133559,10.17,2009,12,27
2009-12-28,0,1.248078477,10.17,2009,12,28
2009-12-29,0,1.274639572,8.24,2009,12,29
2009-12-30,1.80348,1.173409848,8.08,2009,12,30
2009-12-31,3.537065,1.113752966,7.75,2009,12,31
2010-01-01,0,1.042812222,7.55,2010,1,1
2010-01-02,0,1.051274064,7.51,2010,1,2
2010-01-03,0,1.13394178,11.8,2010,1,3
2010-01-04,0,1.339236876,10.41,2010,1,4
2010-01-05,0,1.194409948,10.26,2010,1,5
2010-01-06,0,1.120904307,10.19,2010,1,6
2010-01-07,0,1.179481137,9.86,2010,1,7
2010-01-08,0,1.201790932,9.72,2010,1,8
2010-01-09,0,1.260587345,9.43,2010,1,9
2010-01-10,0,1.260184904,12.13,2010,1,10
2010-01-11,0,1.236476743,9.22,2010,1,11
2010-01-12,0.005597579,1.306994802,9.27,2010,1,12
2010-01-13,5.476097,1.487458514,8.93,2010,1,13
2010-01-14,0.08608169,1.2533586,8.79,2010,1,14
2010-01-15,0,1.153268422,8.67,2010,1,15
2010-01-16,0,1.178226659,8.66,2010,1,16
2010-01-17,0,1.189400392,10.82,2010,1,17
2010-01-18,0,1.202335395,7.19,2010,1,18
2010-01-19,0,1.193375602,6.9,2010,1,19
2010-01-20,0,1.279874273,6.88,2010,1,20
2010-01-21,0,1.304962166,6.86,2010,1,21
2010-01-22,0,1.36680138,6.76,2010,1,22
2010-01-23,0,1.463960769,6.75,2010,1,23
2010-01-24,0,1.486139234,10.49,2010,1,24
2010-01-25,0,1.52364995,6.69,2010,1,25
2010-01-26,0,1.490523678,10.17,2010,1,26
2010-01-27,0,1.494362995,6.46,2010,1,27
2010-01-28,0,1.606756745,5.78,2010,1,28
2010-01-29,0,1.603891069,5.21,2010,1,29
2010-01-30,0,1.738036583,5.22,2010,1,30
2010-01-31,0,1.730558783,9.53,2010,1,31
2010-02-01,0,1.709331359,5.62,2010,2,1
2010-02-02,0,1.709779981,5.16,2010,2,2
2010-02-03,0.4789713,1.687570961,5.14,2010,2,3
2010-02-04,0.1164902,1.592788602,5,2010,2,4
2010-02-05,0.000151286,1.646293855,4.95,2010,2,5
2010-02-06,0,1.7791434,4.93,2010,2,6
2010-02-07,0,1.958440954,8.9,2010,2,7
2010-02-08,0,2.039736107,4.88,2010,2,8
2010-02-09,0,2.198619232,4.84,2010,2,9
2010-02-10,0.4069592,1.864984234,4.77,2010,2,10
2010-02-11,0.001815431,1.906349572,4.72,2010,2,11
2010-02-12,0.2739788,1.869631771,8.59,2010,2,12
2010-02-13,0,1.868403511,4.7,2010,2,13
2010-02-14,0,1.910746908,8.27,2010,2,14
2010-02-15,0,1.989264609,4.62,2010,2,15
2010-02-16,2.292436,2.190476599,4.6,2010,2,16
2010-02-17,4.23888,2.039642192,2.82,2010,2,17
2010-02-18,0,1.769076402,2.79,2010,2,18
2010-02-19,0,1.77335125,2.79,2010,2,19
2010-02-20,0.006959153,1.843457085,2.76,2010,2,20
2010-02-21,0,1.975127589,7.35,2010,2,21
2010-02-22,0.006959153,2.174646529,2.74,2010,2,22
2010-02-23,0.006959153,2.319384756,2.72,2010,2,23
2010-02-24,0,2.235418713,2.7,2010,2,24
2010-02-25,0,2.227142738,2.69,2010,2,25
2010-02-26,0,2.284305183,2.69,2010,2,26
2010-02-27,0,2.367501633,7.04,2010,2,27
2010-02-28,0,2.606782983,7.04,2010,2,28
2010-03-01,0,2.767335683,7.04,2010,3,1
2010-03-02,0,2.801117792,2.68,2010,3,2
2010-03-03,0,2.759383563,2.69,2010,3,3
2010-03-04,0,2.869611607,2.61,2010,3,4
2010-03-05,0,2.870374149,2.6,2010,3,5
2010-03-06,0,2.826343183,2.58,2010,3,6
2010-03-07,0,2.867230155,6.74,2010,3,7
2010-03-08,0,2.56163096,2.56,2010,3,8
2010-03-09,0,2.544356101,2.56,2010,3,9
2010-03-10,0,2.715610846,2.56,2010,3,10
2010-03-11,0,2.858825652,2.56,2010,3,11
2010-03-12,1.637519,2.911198911,2.42,2010,3,12
2010-03-13,0,3.157644994,2.39,2010,3,13
2010-03-14,0,3.637698873,6.44,2010,3,14
2010-03-15,0,3.714438003,2.39,2010,3,15
2010-03-16,0,3.916098606,2.37,2010,3,16
2010-03-17,0,3.861557906,2.21,2010,3,17
2010-03-18,0,3.957575315,2.09,2010,3,18
2010-03-19,0,3.920935173,1.83,2010,3,19
2010-03-20,0,4.129548192,1.69,2010,3,20
2010-03-21,0,4.2539264,3.25,2010,3,21
2010-03-22,0,4.418615551,1.61,2010,3,22
2010-03-23,0,4.676214499,1.52,2010,3,23
2010-03-24,0,4.633184992,1.51,2010,3,24
2010-03-25,0,4.729006873,1.32,2010,3,25
2010-03-26,0,4.777204995,1.04,2010,3,26
2010-03-27,0,4.918839476,1.02,2010,3,27
2010-03-28,0,4.694848529,1.33,2010,3,28
2010-03-29,0,4.599523877,0.96,2010,3,29
2010-03-30,0,4.73323951,0.84,2010,3,30
2010-03-31,0,4.924383841,0.83,2010,3,31
2010-04-01,0,4.793774282,0.82,2010,4,1
2010-04-02,0,4.806804111,0.88,2010,4,2
2010-04-03,0,5.066520969,0.84,2010,4,3
2010-04-04,0,4.903808034,0.88,2010,4,4
2010-04-05,0,4.937148273,0.82,2010,4,5
2010-04-06,0,4.971641997,0.79,2010,4,6
2010-04-07,0,5.062189512,0.78,2010,4,7
2010-04-08,0,5.227256211,0.74,2010,4,8
2010-04-09,0,5.525428378,0.73,2010,4,9
2010-04-10,0,5.820653113,0.75,2010,4,10
2010-04-11,0,5.746350088,0.7,2010,4,11
2010-04-12,0,5.786405322,0.72,2010,4,12
2010-04-13,0,5.973230202,0.71,2010,4,13
2010-04-14,0,5.868087537,0.7,2010,4,14
2010-04-15,0,5.869787179,0.62,2010,4,15
2010-04-16,0,6.183208491,0.61,2010,4,16
2010-04-17,0,6.472135744,0.55,2010,4,17
2010-04-18,0,6.818390775,0.55,2010,4,18
